PDB_ID,Binding_Affinity
1t3t,4.958607314841775
1uz8,4.958607314841775
2c6i,4.958607314841775
2pks,4.958607314841775
2vjx,4.958607314841775
2w67,4.958607314841775
2xsb,4.958607314841775
2yoh,4.958607314841775
3d67,4.958607314841775
3hxf,4.958607314841775
3lbj,4.958607314841775
3m5a,4.958607314841775
3mmr,4.958607314841775
3n2e,4.958607314841775
3n87,4.958607314841775
3udr,4.958607314841775
3unj,4.958607314841775
3veh,4.958607314841775
4j04,4.958607314841775
4jsa,4.958607314841775
4k5l,4.958607314841775
4lbl,4.958607314841775
4oym,4.958607314841775
4pl5,4.958607314841775
4qmx,4.958607314841775
5ajo,4.958607314841775
5al3,4.958607314841775
5cyv,4.958607314841775
5fjx,4.958607314841775
5ioz,4.958607314841775
5k05,4.958607314841775
5sxn,4.958607314841775
5sy2,4.958607314841775
5ti7,4.958607314841775
1cp6,5.0
1f8a,5.0
1fgi,5.0
1fv9,5.0
1hlk,5.0
1hqf,5.0
1i6v,5.0
1ih0,5.0
1inf,5.0
1jm4,5.0
1jpl,5.0
1kr3,5.0
1nc3,5.0
1nnb,5.0
1o35,5.0
1oai,5.0
1ql7,5.0
1sbr,5.0
1sts,5.0
1uvu,5.0
1w2h,5.0
1yid,5.0
2aig,5.0
2jqi,5.0
2kbs,5.0
2oiq,5.0
2oym,5.0
2qcn,5.0
2vxn,5.0
2w6u,5.0
2w76,5.0
2y6c,5.0
3b5y,5.0
3cfn,5.0
3d1g,5.0
3ezr,5.0
3gbe,5.0
3new,5.0
3omc,5.0
3p9m,5.0
3pax,5.0
3ufa,5.0
3vbv,5.0
4b78,5.0
4lv4,5.0
4o7c,5.0
4oi6,5.0
4p74,5.0
4pnq,5.0
4xxh,5.0
4zh2,5.0
5aux,5.0
5evb,5.0
5evd,5.0
5lj2,5.0
5nkk,5.0
5x54,5.0
6axj,5.0
4uzh,5.008773924307505
1fkw,5.045757490560675
1uu8,5.045757490560675
2n9e,5.045757490560675
3hxd,5.045757490560675
3s76,5.045757490560675
3uzd,5.045757490560675
3zjc,5.045757490560675
4euo,5.045757490560675
4fmq,5.045757490560675
4oct,5.045757490560675
4pnw,5.045757490560675
4rqv,5.045757490560675
4y2y,5.045757490560675
4yzu,5.045757490560675
5acx,5.045757490560675
5i3a,5.045757490560675
5lb7,5.045757490560675
5xvk,5.045757490560675
5xvq,5.045757490560675
5icy,5.060480747381382
4eok,5.0655015487564325
3nw5,5.075720713938118
3w2o,5.075720713938118
1yyy,5.0915149811213505
3w2p,5.0915149811213505
4cq0,5.091193400594325
1b9t,5.096910013008056
1ez9,5.096910013008056
1kmy,5.096910013008056
1m6p,5.096910013008056
1o0o,5.096910013008056
1od8,5.096910013008056
1onz,5.096910013008056
1t4j,5.096910013008056
1v0k,5.096910013008056
1v0m,5.096910013008056
1vj6,5.096910013008056
1w7g,5.096910013008056
1x8s,5.096910013008056
1zaj,5.096910013008056
2am2,5.096910013008056
2h5a,5.096910013008056
2m41,5.096910013008056
2r02,5.096910013008056
2r9w,5.096910013008056
3bxs,5.096910013008056
3gy4,5.096910013008056
3h22,5.096910013008056
3nif,5.096910013008056
3p4v,5.096910013008056
3u3f,5.096910013008056
4ejf,5.096910013008056
4h3q,5.096910013008056
4iho,5.096910013008056
4qsh,5.096910013008056
4qsk,5.096910013008056
4rkx,5.096910013008056
4rn6,5.096910013008056
4tk3,5.096910013008056
4tk4,5.096910013008056
5f39,5.096910013008056
1yp9,5.113509274827518
3k4d,5.110698297493689
1uv6,5.120617362825658
1y3x,5.13578566953867
1zzz,5.136677139879544
4xjt,5.142667503568732
1g6s,5.154901959985743
1jvu,5.154901959985743
1kna,5.154901959985743
1ljt,5.154901959985743
1qxw,5.154901959985743
1t1s,5.154901959985743
2go4,5.154901959985743
2gtv,5.154901959985743
2knh,5.154901959985743
2o5d,5.154901959985743
2ooz,5.154901959985743
2r03,5.154901959985743
2r05,5.154901959985743
3b95,5.154901959985743
3e6k,5.154901959985743
3l5c,5.154901959985743
3msl,5.154901959985743
3n49,5.154901959985743
3ozr,5.153539174870668
3p8e,5.154901959985743
4b83,5.154901959985743
4qip,5.154901959985743
5xg4,5.154901959985743
1xur,5.180456064458132
1re1,5.213461519502197
4je8,5.214670164989233
5wag,5.213958789757446
16pk,5.221848749616356
1bq4,5.221848749616356
1h1h,5.221848749616356
1irs,5.221848749616356
1pw6,5.221848749616356
1w4o,5.221848749616356
1zea,5.221848749616356
2gnf,5.221848749616356
2gnj,5.221848749616356
2hxm,5.221848749616356
2koh,5.221848749616356
2qbx,5.221848749616356
2rfy,5.221848749616356
2xow,5.221848749616356
2xwy,5.221848749616356
3dne,5.221848749616356
3h85,5.221848749616356
3ijz,5.221848749616356
3iof,5.221848749616356
3ms9,5.221848749616356
3n1c,5.221848749616356
3n5j,5.221848749616356
3nti,5.221848749616356
3o6t,5.221848749616356
3osi,5.221848749616356
3ppp,5.221848749616356
3qxt,5.221848749616356
3vbw,5.221848749616356
4kup,5.221848749616356
4lrr,5.221848749616356
4z8d,5.221848749616356
5cgj,5.221848749616356
5dhs,5.221848749616356
5ev8,5.221848749616356
5ioy,5.221848749616356
5ja0,5.221848749616356
5ksv,5.221848749616356
5u6k,5.221848749616356
1b4z,5.229147988357856
1ndw,5.229147988357856
2q38,5.22548303427145
2x7u,5.272458742971444
3chp,5.267606240177032
1b46,5.2839966563652006
1a69,5.301029995663981
1di9,5.301029995663981
1g9a,5.301029995663981
1g9b,5.301029995663981
1g9c,5.301029995663981
1g9d,5.301029995663981
1o0f,5.301029995663981
1p4u,5.301029995663981
1pdq,5.301029995663981
1pr1,5.301029995663981
1srg,5.301029995663981
1v2h,5.301029995663981
1w0x,5.301029995663981
1yxd,5.301029995663981
2gph,5.301029995663981
2ke1,5.301029995663981
2o1v,5.301029995663981
2oyk,5.301029995663981
2q7q,5.301029995663981
2vj1,5.301029995663981
2vk6,5.301029995663981
2ww0,5.301029995663981
3b9s,5.301029995663981
3btr,5.301029995663981
3cpc,5.301029995663981
3ebb,5.301029995663981
3elj,5.301029995663981
3gpo,5.301029995663981
3hs8,5.301029995663981
3jzf,5.301029995663981
3jzi,5.301029995663981
3p8h,5.301029995663981
3p9l,5.301029995663981
3pgl,5.301029995663981
3ppo,5.301029995663981
3r8u,5.301029995663981
3ri1,5.301029995663981
3upv,5.301029995663981
4dhu,5.301029995663981
4jvi,5.301029995663981
4nuf,5.301029995663981
4wi1,5.301029995663981
4z0d,5.301029995663981
4z0e,5.301029995663981
5ajp,5.301029995663981
5bwb,5.301029995663981
5dah,5.301029995663981
5eyr,5.301029995663981
5icz,5.301029995663981
5n16,5.301029995663981
5x9o,5.301029995663981
5t4u,5.318758762624412
3ozs,5.333014281670339
4xy9,5.332453660488484
3atv,5.336299074610352
5jnn,5.34640161815671
5t4e,5.358922686674625
1sgu,5.3731465853332745
1qbv,5.3872161432802645
1bq3,5.3979400086720375
1ow6,5.3979400086720375
1ow7,5.3979400086720375
1ow8,5.3979400086720375
1pz5,5.3979400086720375
1r9l,5.3979400086720375
1t1r,5.3979400086720375
1trd,5.3979400086720375
1tv6,5.3979400086720375
1uu9,5.3979400086720375
1uvs,5.3979400086720375
2c1p,5.3979400086720375
2g24,5.3979400086720375
2i80,5.3979400086720375
3ken,5.3979400086720375
3l6h,5.3979400086720375
3pch,5.3979400086720375
3pma,5.3979400086720375
4ij1,5.3979400086720375
4m3p,5.3979400086720375
4ozj,5.3979400086720375
4ozn,5.3979400086720375
4pin,5.3979400086720375
5eqp,5.3979400086720375
5fjw,5.3979400086720375
5fns,5.3979400086720375
5jiq,5.3979400086720375
5jsj,5.3979400086720375
5l9o,5.3979400086720375
5lax,5.3979400086720375
5lsg,5.3979400086720375
5mqe,5.3979400086720375
3rl4,5.42021640338319
1fw0,5.432973633840939
1syi,5.444905551421681
2iko,5.447210149807218
4mp2,5.447331783887806
1xh5,5.468521082957745
2hz4,5.465339424171556
4kp8,5.47755576649368
3mvj,5.494850021680094
5w6u,5.490797477668897
3lfn,5.5003129173815966
1h07,5.522878745280337
1kc7,5.522878745280337
1lox,5.522878745280337
1oe7,5.522878745280337
1oe8,5.522878745280337
1pyg,5.522878745280337
2cht,5.522878745280337
2ez5,5.522878745280337
2ga2,5.522878745280337
2gcd,5.522878745280337
2gz8,5.522878745280337
2l8j,5.522878745280337
2vnf,5.522878745280337
3cgo,5.522878745280337
3eys,5.522878745280337
3h1k,5.522878745280337
3hqr,5.522878745280337
3hzm,5.522878745280337
3i97,5.522878745280337
3iog,5.522878745280337
4en4,5.522878745280337
4yvz,5.522878745280337
5f08,5.522878745280337
5ixf,5.522878745280337
5juz,5.522878745280337
5v5e,5.522878745280337
5wqj,5.522878745280337
5wrs,5.522878745280337
7gpb,5.522878745280337
2olb,5.5376020021010435
5vcx,5.5502131530142265
5vd3,5.5502131530142265
4esg,5.558776325757387
3su5,5.579219380451435
5d2a,5.590066876668706
5t9w,5.585026652029182
3lfs,5.6020599913279625
4lng,5.619788758288394
4oz1,5.619788758288394
5jq5,5.630598586303376
1hte,5.644931793651149
1y3v,5.638272163982407
1y3y,5.638272163982407
2x6k,5.638272163982407
3hv6,5.638272163982407
3q7q,5.646660904688695
2x97,5.657577319177793
3ery,5.657577319177793
5dhf,5.657577319177793
2h15,5.670602120638957
1gnn,5.6777807052660805
3oil,5.6777807052660805
4mm9,5.684029654543083
1a46,5.698970004336019
1a99,5.698970004336019
1bt6,5.698970004336019
1egh,5.698970004336019
1g98,5.698970004336019
1g9r,5.698970004336019
1i32,5.698970004336019
1jsv,5.698970004336019
1n1m,5.698970004336019
1o4b,5.698970004336019
1pgp,5.698970004336019
2bgn,5.698970004336019
2bw7,5.698970004336019
2f2h,5.698970004336019
2h3e,5.698970004336019
2i4p,5.7037737127388395
2i4z,5.7037737127388395
2o3z,5.698970004336019
2oi9,5.698970004336019
2x7c,5.698970004336019
2x7x,5.698970004336019
2ya6,5.698970004336019
2zbk,5.698970004336019
3acx,5.698970004336019
3b0w,5.698970004336019
3c4h,5.698970004336019
3d4y,5.698970004336019
3eks,5.698970004336019
3fhb,5.698970004336019
3g0c,5.698970004336019
3kku,5.698970004336019
3n5h,5.698970004336019
3pxe,5.698970004336019
4aa7,5.698970004336019
4bs0,5.698970004336019
4d1c,5.698970004336019
4f39,5.703334809738469
4hnn,5.698970004336019
4i7b,5.698970004336019
4pio,5.698970004336019
5dhq,5.698970004336019
5dlx,5.698970004336019
5elq,5.698970004336019
5k1v,5.698970004336019
5lz4,5.698970004336019
5m3a,5.698970004336019
5mqt,5.698970004336019
5uwj,5.698970004336019
5wei,5.698970004336019
7gch,5.698970004336019
9lpr,5.698970004336019
4hfz,5.721246399047171
5b5o,5.721246399047171
5lx6,5.721246399047171
5mwd,5.717151397165355
2ph8,5.7447274948966935
4dwb,5.735182176990463
4mp7,5.738261452647462
4p4d,5.7447274948966935
5ntt,5.753501419204199
1rhm,5.760700520873107
4muv,5.7617029321246065
1xh8,5.769551078621726
1y3w,5.774690718274137
4um1,5.769551078621726
5id0,5.769551078621726
2x7s,5.779891911959945
4mw6,5.775208043507319
5dda,5.781727146428553
1y57,5.7870138152633315
2y5h,5.790484985457369
4bqt,5.785156151952302
1ppm,5.795880017344075
3bl2,5.801342913045577
3q72,5.802995271976954
3q7p,5.802995271976954
5esq,5.795880017344075
5uwi,5.795880017344075
5uwp,5.795880017344075
1lkl,5.812479279163537
1lqe,5.821886747685368
4rn2,5.823908740944319
4z84,5.823908740944319
4edy,5.8297382846050425
3sm1,5.84103473961659
1juf,5.853871964321762
1qbn,5.853871964321762
2vmf,5.853871964321762
4b6r,5.847711655616943
4w50,5.853871964321762
5jf8,5.845271792559845
4ajw,5.855425792390384
4xya,5.863279432843593
4mwc,5.866461091629782
4pgc,5.8823973083099155
5h09,5.878440155812499
5ut0,5.878440155812499
1b3l,5.886056647693163
4p6e,5.889410289700751
5jha,5.898252926053634
4mwe,5.909741947068683
1ndv,5.920818753952375
1qf2,5.920818753952375
1qka,5.920818753952375
2xn3,5.921543181946707
4h1j,5.920818753952375
4ot6,5.920818753952375
4uvu,5.920818753952375
5dxg,5.920818753952375
5i12,5.920818753952375
2hny,5.933674074637962
3lnk,5.939302159646388
4mr3,5.942333896090171
4mr4,5.942333896090171
2weh,5.948847477552619
5a6k,5.94692155651658
1b9j,5.958607314841775
1d6w,5.958607314841775
1p05,5.958607314841775
3fxw,5.958607314841775
3lpr,5.958607314841775
4e9c,5.958607314841775
4xuc,5.958607314841775
5jzn,5.964970717797632
5vcw,5.95663772197887
2m0v,5.966978555317089
4qtd,5.966576244513051
4zyu,5.97183558057553
5vse,5.97061622231479
3huc,5.987162775294828
1a1e,6.0
1ado,6.0
1c8k,6.0
1ceb,6.0
1ctr,6.0
1d2e,6.0
1di8,6.0
1dpu,6.0
1f0q,6.0
1f0t,6.0
1f40,6.0
1fpy,6.0
1ftl,6.000869458712629
1gt1,6.0
1k03,6.0
1ke8,6.0
1lvc,6.0
1ssq,6.0
1tou,6.0
1uvr,6.0
1zgv,6.0
2am1,6.0
2bvd,6.0
2gh9,6.0
2izl,6.0
2l6e,6.0
2qh6,6.0
2r3i,6.0
2r43,6.0
2w8g,6.0
2wf5,6.0
2wnl,6.0
3aig,6.0
3bze,6.0
3ddg,6.0
3f69,6.0
3ggj,6.0
3met,6.0
3nyn,6.0
3ucj,6.0
3zo1,6.0
4awi,6.0
4bb9,6.0
4bpj,6.0
4fvq,6.0
4fvr,6.0
4jql,6.0
4l7l,6.0
4nrt,6.0
4pmt,6.001304841688344
4qwf,6.0
4rao,6.0
4rs0,6.0
4u2w,6.0
4wyy,6.0
4x8g,6.0
4zz3,6.0
5dht,6.0
5ekj,6.0
5eyz,6.0
5f0f,6.0
5f1r,6.0
5inh,6.0
5vd1,6.00436480540245
6cgt,6.0
1eb2,6.008773924307505
2qhn,6.008773924307505
2vl4,6.010995384301463
2vqm,6.009661145212399
4b6s,6.013228265733755
4ie3,6.008773924307505
5uez,6.013228265733755
1tcw,6.017728766960431
3f3c,6.022276394711152
3pi5,6.022276394711152
3pkc,6.017728766960431
3su6,6.018634490921456
3ti4,6.023650020996727
4jhz,6.019088062223156
4og4,6.021363051615525
5er1,6.017728766960431
1sh9,6.030584087646019
3rx7,6.026872146400302
4f9u,6.025028005701931
4f9v,6.025028005701931
5cso,6.026872146400302
1t79,6.036212172654444
2w2i,6.039053804266168
3lbk,6.03810452633215
4mma,6.036212172654444
5jf7,6.041436116778033
5ll5,6.041436116778033
1llb,6.045757490560675
2q11,6.045757490560675
2r3p,6.045757490560675
3gus,6.045757490560675
3ouj,6.045757490560675
1g7q,6.05700040663396
1qb6,6.060480747381382
1qnh,6.059483515067432
5c29,6.055517327849832
5jhb,6.0589857562944305
5t6p,6.055517327849832
1c5f,6.0655015487564325
2pjt,6.0655015487564325
2vtn,6.070581074285707
2w5g,6.0655015487564325
3c89,6.073143291050307
3h0q,6.0746879085003505
3le8,6.0655015487564325
3loo,6.0655015487564325
4ec0,6.073143291050307
4l09,6.070581074285707
5o4z,6.0655015487564325
2wej,6.0762380391713
2x6i,6.080921907623926
3sv7,6.08460016478773
4kp5,6.079354998593212
5e2v,6.080398976215889
5ll9,6.079354998593212
1ftj,6.085656842880559
5lav,6.086716098239582
1b56,6.095825631715837
2r3g,6.096910013008056
3c8b,6.104577453960592
3d62,6.096910013008056
3ho9,6.102922996790579
4dgg,6.096910013008056
4kzq,6.103473782510445
5efh,6.096910013008056
1g32,6.107905397309519
2nqi,6.105683937315561
3wdd,6.107905397309519
4c9w,6.1073489661227
4mm8,6.1090204030103115
4no6,6.107905397309519
4s3e,6.113509274827518
5dd9,6.108462542327436
5f1x,6.107905397309519
5vee,6.108462542327436
1gag,6.1249387366083
1x8r,6.1249387366083
2fgv,6.119186407719209
2wvt,6.1220530483708115
3pkd,6.119186407719209
4aw5,6.116338564846382
4ayp,6.1220530483708115
5nvy,6.119186407719209
1aku,6.127261172527331
3ow3,6.129596094720973
3sm0,6.130768280269024
4q18,6.133712660915805
3kme,6.139661993429006
3pz1,6.140261433802853
3pz2,6.140261433802853
4pyx,6.136677139879544
4zx1,6.139661993429006
5nk9,6.140261433802853
5v9p,6.138465589140962
1cw2,6.145693958198919
1w6r,6.153662887870195
1w76,6.153662887870195
1zs0,6.154901959985743
2r75,6.146301788223826
2xck,6.146910470148135
3bbt,6.154901959985743
3r7b,6.1487416512809245
3r7n,6.1487416512809245
3usn,6.1487416512809245
3v4x,6.154901959985743
3v6r,6.149353764816934
4exh,6.147520006363144
4hnf,6.148130399270234
4kzl,6.154901959985743
4mpc,6.148130399270234
4p4j,6.154901959985743
4q78,6.154901959985743
3lpg,6.164943898279883
4o37,6.158640529545145
5f2k,6.15676722190199
5h0h,6.163675884293248
1d6v,6.173925197299173
1k1o,6.170696227168975
1ndy,6.167491087293763
1sle,6.173925197299173
1yc1,6.167491087293763
3oik,6.167491087293763
3owl,6.173925197299173
4bpi,6.173925197299173
5ddf,6.17134010346468
5xn3,6.1732774798310075
1ke9,6.180456064458132
1xhy,6.1791420105603
2qhm,6.180456064458132
2vti,6.180456064458132
3c8a,6.180456064458132
3wff,6.180456064458132
5l3e,6.180456064458132
1d4t,6.187086643357144
1dx6,6.185752404268079
5l2t,6.187086643357144
1jif,6.200659450546418
1owe,6.199970640755866
2aj8,6.195179321278838
2won,6.204815410317576
2xto,6.200659450546418
3fzt,6.195860567664649
3h0s,6.1979107421182675
4ad2,6.204119982655925
4is6,6.202732459169283
4ufi,6.200659450546418
3are,6.209714835966758
3dgn,6.2076083105017466
3i7i,6.2076083105017466
3n0h,6.209714835966758
3pkb,6.2076083105017466
3q4j,6.212539525481585
3rx8,6.214670164989233
3sug,6.2076083105017466
3vid,6.2076083105017466
4deh,6.213248577854439
4eyj,6.2076083105017466
4ht6,6.2076083105017466
4mul,6.214670164989233
4z6h,6.213248577854439
5en3,6.2076083105017466
5fqv,6.214670164989233
5gjg,6.214670164989233
5v7t,6.214670164989233
1kdv,6.221848749616356
2r3o,6.221848749616356
2viz,6.218244625347531
3h0w,6.221848749616356
3hvc,6.221848749616356
3l5f,6.218244625347531
3pd9,6.221848749616356
4anq,6.218244625347531
4nja,6.221848749616356
5u69,6.221848749616356
1pmu,6.229147988357855
3okv,6.229147988357855
3s3v,6.226945306635737
4l2f,6.22548303427145
4u0x,6.229147988357855
5dif,6.229147988357855
5hu0,6.22548303427145
5l3g,6.2262135550188065
2fai,6.2441251443275085
3o8h,6.236572006437063
3ryw,6.2441251443275085
3waw,6.236572006437063
4s3f,6.236572006437063
1gnm,6.251811972993799
1ke5,6.251811972993799
1zky,6.251811972993799
2o4z,6.247183568811728
2zdn,6.250263684430939
3ans,6.247951552180561
3th8,6.251811972993799
3wf9,6.246416941107094
3wqm,6.251811972993799
4bcp,6.245651664288981
4y29,6.247183568811728
5id1,6.251811972993799
2ql7,6.259637310505756
3rhk,6.261219441515631
3su4,6.2564902352715706
4au8,6.258848401148215
4ua8,6.259637310505756
4wiv,6.259637310505756
5cxz,6.2580609222708015
1inq,6.268411234813262
1p06,6.267606240177032
2j94,6.272458742971444
3bfu,6.274905478918531
3pka,6.267606240177032
3rx5,6.267606240177032
4ewr,6.266802734893431
4gb9,6.267606240177032
4uhg,6.267606240177032
5arf,6.267606240177032
1afl,6.2839966563652006
1g6g,6.275724130399211
1ikv,6.2839966563652006
2viv,6.2839966563652006
2wu7,6.275724130399211
3oc0,6.2839966563652006
4bgk,6.2839966563652006
5dxb,6.275724130399211
5ia1,6.275724130399211
2g0g,6.29073003902417
3f48,6.29073003902417
3ipy,6.292429823902063
3vhv,6.292429823902063
4fjz,6.293282217663241
4hze,6.293282217663241
4r06,6.289882634888183
5ap7,6.292429823902063
5kmf,6.294136287716081
5vsc,6.292429823902063
1c7e,6.296708621881338
1c9d,6.30189945437661
1lag,6.301029995663981
1w51,6.301029995663981
2nwn,6.301029995663981
2oi2,6.301029995663981
2r3f,6.301029995663981
2vgo,6.301029995663981
3ls4,6.301029995663981
4eor,6.301029995663981
4fgy,6.301029995663981
4q08,6.301029995663981
4url,6.301029995663981
4yfi,6.301029995663981
5ar5,6.301029995663981
2bal,6.309803919971486
2p0x,6.306273051076353
3hs9,6.309803919971486
3q44,6.309803919971486
3u93,6.306273051076353
4d1j,6.314258261397736
4e1e,6.309803919971486
4nah,6.309803919971486
4z6i,6.30715308072277
1w3j,6.315154638355588
2wnc,6.319664486585437
4awq,6.319664486585437
4qq5,6.31695296176115
5meh,6.317854923626168
6upj,6.318758762624412
1c29,6.3260580013659125
1c8v,6.3260580013659125
3dxk,6.327902142064283
3hv3,6.327902142064283
3nsh,6.327902142064283
4nk3,6.3325470471100465
4tn4,6.327902142064283
4v0i,6.329754146925876
5ab9,6.327902142064283
5l3f,6.334419008982047
5mrb,6.326979092871103
5n49,6.327902142064283
5nk7,6.329754146925876
5x72,6.330683119433888
1xq0,6.342944147142896
4muf,6.337242168318426
4qrc,6.3448615651886175
5bms,6.341988603342887
5k8v,6.337242168318426
1mik,6.346787486224656
1o48,6.346787486224656
1yrs,6.346787486224656
2j7f,6.351639989019068
2p09,6.346787486224656
3rt8,6.345823458122039
4azf,6.346787486224656
4eo4,6.346787486224656
5tuy,6.351639989019068
5vcz,6.35261702988538
1o49,6.359518563029578
2y76,6.356547323513812
3oku,6.356547323513812
3wsy,6.355561410532162
4anv,6.355561410532162
4mk7,6.361510743045363
4o36,6.360513510731414
5d3x,6.356547323513812
5ue4,6.356547323513812
1hbv,6.366531544420414
2q9n,6.366531544420414
2w9h,6.366531544420414
2zdk,6.368556230986828
3i7g,6.366531544420414
3o88,6.366531544420414
4gw1,6.366531544420414
4ks3,6.366531544420414
4mm4,6.3655227298392685
4mpe,6.370590400897281
4r91,6.366531544420414
5g53,6.366531544420414
5u7l,6.373659632624958
1kdy,6.3819519032879075
1qja,6.380906669373258
1qjb,6.380906669373258
1xnx,6.380906669373258
2er0,6.376750709602099
3oqk,6.376750709602099
4u6x,6.382999658879101
5f01,6.376750709602099
6equ,6.377785977033705
1o79,6.391473966422806
1ocn,6.3851027839668655
1xog,6.3872161432802645
3ess,6.386158178123931
3vyd,6.391473966422806
5akw,6.3872161432802645
1t2v,6.3979400086720375
1upk,6.3979400086720375
2cmo,6.404503778174426
2zdl,6.39577394691553
3dz4,6.3979400086720375
3kmc,6.3979400086720375
3o3j,6.3979400086720375
3pn3,6.3979400086720375
3s72,6.3979400086720375
4afj,6.400116927926312
4dpf,6.3979400086720375
4je7,6.403402904373539
4mbc,6.3979400086720375
4qtc,6.400116927926312
4r1y,6.3979400086720375
4rse,6.402304814074488
4xy8,6.401209493236885
4zxy,6.3979400086720375
5c5h,6.404503778174426
5f1u,6.3979400086720375
5iuh,6.39577394691553
5v24,6.3979400086720375
1pye,6.413412695328245
1syh,6.405607449624573
2xxw,6.4089353929735005
2xxx,6.4089353929735005
2zdm,6.413412695328245
3k5x,6.4089353929735005
3r17,6.4089353929735005
4jq7,6.405607449624573
4o2f,6.412289034981089
5dxe,6.4089353929735005
5ihh,6.4089353929735005
1r17,6.421360790031928
2j78,6.4156687756324695
2jle,6.4156687756324695
4ufh,6.42021640338319
5x62,6.421360790031928
2cia,6.431798275933005
2ivu,6.425968732272281
2xch,6.42712839779952
3q4c,6.431798275933005
4deb,6.430626090384954
4ge1,6.431798275933005
4nh9,6.425968732272281
1svh,6.443697499232712
2jh5,6.43533393574791
2m0u,6.437707135543525
2vqj,6.43533393574791
3pfp,6.443697499232712
4fmu,6.443697499232712
4jfx,6.443697499232712
4l2k,6.443697499232712
5al2,6.443697499232712
5fdo,6.442492798094342
5w84,6.443697499232712
3d32,6.450996737974212
3qw5,6.446116973356125
4kwo,6.452225294612178
5fut,6.453457336521869
5m7m,6.447331783887806
5uwm,6.448550002027125
1ro6,6.455931955649724
3kdu,6.459670525209126
3o8p,6.455931955649724
3pd8,6.458420756053419
5ap4,6.455931955649724
5efj,6.455931955649724
5fl0,6.455931955649724
5ndd,6.46344155742847
5o91,6.45717457304082
3cm2,6.468521082957745
3gcq,6.465973893943865
3s78,6.468521082957745
4aft,6.465973893943865
4mq6,6.468521082957745
4zji,6.468521082957745
5he5,6.4736607226101555
1c50,6.476253533188435
1f4g,6.481486060122113
2f89,6.480172006224281
2hz0,6.481486060122113
2nqg,6.47755576649368
2wnj,6.481486060122113
3ieo,6.480172006224281
3nc9,6.481486060122113
4e67,6.481486060122113
4n7e,6.481486060122113
4nat,6.481486060122113
5mfs,6.481486060122113
3bft,6.490797477668897
3h0j,6.488116639021126
3qel,6.494850021680094
3wut,6.490797477668897
4eoy,6.486782399932061
4mwb,6.489454989793388
4v11,6.489454989793388
5ar7,6.494850021680094
5nw2,6.494850021680094
5tuo,6.490797477668897
5vd0,6.489454989793388
1xa5,6.5003129173815966
2g72,6.501689446210399
2gj4,6.496209316942819
2weg,6.503070351926785
4kzu,6.504455662453552
4mme,6.497572880015567
4mw4,6.5003129173815966
4oc0,6.497572880015567
5tt8,6.501689446210399
1h3c,6.51427857351842
1vwf,6.508638306165727
3hv4,6.508638306165727
3k5u,6.510041520575165
4e3o,6.508638306165727
5fdp,6.510041520575165
1zhy,6.522878745280337
2fx8,6.519993057042849
2ima,6.522878745280337
2ntf,6.522878745280337
2o4h,6.522878745280337
2vev,6.522878745280337
2zft,6.522878745280337
3dx3,6.522878745280337
3hio,6.522878745280337
3ljj,6.522878745280337
3rwf,6.515700160653214
3uo4,6.52432881167557
4fiv,6.522878745280337
4og5,6.519993057042849
4qme,6.519993057042849
4rxd,6.522878745280337
4uj1,6.522878745280337
5al4,6.522878745280337
5nw0,6.522878745280337
4mmf,6.530177984021837
5a0e,6.525783735923745
1h39,6.539102157243452
1vyz,6.5376020021010435
2zfs,6.542118103266008
2zhd,6.542118103266008
2zns,6.5376020021010435
3fuz,6.5376020021010435
3g4k,6.540607512240769
3hii,6.5376020021010435
3pvu,6.5376020021010435
4ht2,6.5376020021010435
4leq,6.540607512240769
4u90,6.540607512240769
4uac,6.540607512240769
5cqu,6.5376020021010435
1dhj,6.55129368009492
1h3a,6.55129368009492
1hp5,6.552841968657781
1q4k,6.552841968657781
1umw,6.552841968657781
1yc4,6.552841968657781
1yda,6.552841968657781
2i3v,6.549750891680639
2n27,6.552841968657781
2xxr,6.552841968657781
3cho,6.552841968657781
4k42,6.54515513999149
4og3,6.54515513999149
4x2s,6.54515513999149
5cxi,6.552841968657781
5hyx,6.552841968657781
5sym,6.552841968657781
5tpx,6.552841968657781
2khh,6.559090917934782
2zq2,6.559090917934782
4lbu,6.559090917934782
4lnb,6.560667306169737
5h5o,6.562249437179612
5u2e,6.557520230935552
1sld,6.568636235841013
1wva,6.568636235841013
2fqy,6.568636235841013
2hzl,6.568636235841013
2r9b,6.567030709125595
3cgf,6.568636235841013
3cm7,6.568636235841013
3rbm,6.568636235841013
4fs4,6.568636235841013
4l0i,6.565431095965801
4la7,6.573488738635425
4nnn,6.568636235841013
4x68,6.567030709125595
5evz,6.568636235841013
5lpr,6.568636235841013
5vcy,6.568636235841013
1k1i,6.578396073130169
3sd5,6.581698708680254
4cd4,6.580044251510242
1b58,6.585026652029182
1c2t,6.585026652029182
1c3e,6.585026652029182
1fiv,6.585026652029182
1mq1,6.585026652029182
2v7d,6.585026652029182
3kdt,6.585026652029182
3t8v,6.585026652029182
4dea,6.59176003468815
4rn0,6.5934598195660445
4xas,6.585026652029182
5ddd,6.585026652029182
5gjf,6.585026652029182
5jsm,6.585026652029182
5kbr,6.585026652029182
1d8e,6.6020599913279625
1gwr,6.6020599913279625
1vot,6.6020599913279625
2y77,6.6020599913279625
3cwk,6.6020599913279625
3dgl,6.6020599913279625
3dln,6.603800652904264
3ejs,6.6020599913279625
